TH34_1150_S02-v8-lowstringency_pd_outliers	ACAD9	ADAM33	AHI1	AHNAK2	AL132780.1	AMPD2	ANKRD10	ARL17A	BCL6	BRPF3	BTG3	BZRAP1	CD46	CDK9	CDKN1B	CEP57	CEP95	CH17-232I21.1	CIC	CNOT2	CTD-2270P14.1	DAAM2	DDR1	DDX42	DIDO1	DMTF1	DUSP22	DYNC2LI1	DYNLL2	EFS	ELF2	EOGT	EPCAM	EWSR1	EXOC6B	FAM219B	FBXO11	FNBP4	FPGS	FTSJ3	GOLGA8N	GOSR2	GREB1	GREM1	HHIP-AS1	HIST1H2BG	HOXB8	IGLV3-25	KANSL1	KIAA0907	LDB1	LRCH3	LTBP3	LTBP4	LUC7L3	MAPK13	MEIS3	MFGE8	MIR124-2HG	MOXD1	MRPL10	NAPSA	NME1-NME2	NOB1	NPEPPS	NUDCD2	NUP93	PAGR1	PAXBP1	PCSK1	PLEKHA7	PLEKHH2	PPFIA1	PRDM2	PTPRR	RBBP6	RBL2	RCN2	RERG	RERGL	RHBDD3	RNA5SP187	RP11-156P1.3	RP11-575L7.8	RSAD1	SCN1A	SCN3A	SFTPA1	SFTPA2	SFTPB	SFTPC	SIAH3	SLC6A15	SLPI	SNHG1	SNHG14	SNHG7	SNRPGP4	STAG3L1	STAG3L2	STAG3L3	STON1	STRADA	TBKBP1	TCTEX1D1	TLK2	TMEM161B-AS1	TMEM164	TNRC6A	TTC21B	TUBB2B	USPL1	VEZF1	VSIG10	WSB1	Y_RNA	ZBED5	ZBTB1	ZBTB43	ZDHHC17	ZNF300P1	ZNF397	ZNF580
TH34_1162_S01-v7-lowstringency_pd_outliers	ABHD6	AC005943.6	ACACB	ACP5	ADGRG2	ADPGK	ALG9	AP1B1	AP2S1	AP4B1	APOC1	APOC4-APOC2	ARAP1	ARFRP1	ARHGAP17	ARRB2	ARTN	ASAH1	ASGR1	ATG16L2	ATP1A1	ATP5E	BLVRB	C1orf162	C1orf61	C2	CCDC171	CCK	CD14	CD163	CD37	CD52	CD53	CD68	CDH23	CDH24	CEACAM21	CEACAM6	CECR1	CES1	CFD	CMTM3	COG7	COL9A3	CORO1A	CORO7	CREG1	CSF1R	CSF3R	CSTB	CTC-575D19.1	CTSA	CTSB	CTSD	CTSL	CTSS	CTSZ	CYP1B1	CYP26B1	CYP4F22	D2HGDH	DAPK1	DCHS2	DLG2	DUOX2	DUOXA2	FABP4	FAM118A	FAM156B	FAM65C	FAM96A	FANCA	FCER1G	FCGRT	FEZF1-AS1	FPR3	FREM1	FRG2FP	FTL	FUCA1	GLCE	GLG1	GLUL	GM2A	GMFG	GNG10	GNPDA1	GPNMB	GPR108	GPX1	GRN	GRP	HAP1	HCST	HEXA	HLA-DMA	HLA-DMB	HMOX1	HOXD10	HOXD11	HOXD9	IFI30	IL10RA	IL24	ITGAX	ITM2A	JAK1	KCNE3	KDSR	KIAA1456	KMO	LAIR1	LAMTOR4	LAPTM5	LGALS9	LGMN	LILRB4	LIPA	LIPI	LL21NC02-1C16.2	LONRF1	LOXHD1	LRCH4	LST1	MAN2B1	MCOLN1	MFSD1	MGAT1	MIER2	MPP1	MS4A4A	MS4A6A	MS4A7	MSR1	MYO9B	NAGK	NEUROD6	NKX2-2	NPC2	NPL	NPW	NR0B1	NRD1	ODF2L	P3H1	PARL	PAX7	PHKA2	PKP1	PLA2G15	PLAUR	PLD3	PLIN2	PPT1	PRKCB	PRND	PRRT4	PRSS35	PSAP	PTPN13	RASAL3	RBM11	RHOG	RNASE1	RNASE6	RNF130	RNPEPL1	RP11-1258F18.1	RP11-343H5.4	RP11-671J11.5	RP11-734K23.9	RP13-77O11.8	RP4-765C7.2	SAMHD1	SAT1	SCNN1G	SH3BGRL3	SHANK1	SIGLEC1	SIM2	SIPA1	SLC15A3	SLC17A8	SLC38A4	SLC7A7	SNX18	SPI1	SPP1	SRSF6	STAB1	SYNPR	TAF6L	TCIRG1	TIAL1	TMEM91	TNFAIP2	TRAPPC5	TRAV1-2	TREM2	TRPM4	TSPAN8	TYROBP	UACA	UBXN11	UGT3A2	VAMP8	XAGE1A	XAGE1B	XG	ZC3H13	ZDHHC3	ZNF276
TH34_1163_S01-v7-lowstringency_pd_outliers	AC005062.2	AC079781.5	ADH1C	ADM	ALG5	AP001065.15	ARGLU1	BBS2	CARKD	CDC16	CFDP1	CHURC1	CNRIP1	CRYZL1	CSAG1	CSAG2	CSAG3	CUL4A	CXCL8	DIDO1	DNAJB11	EDNRA	ERCC5	ESD	F3	FABP7	FAR2P1	FKBP5	FMO1	FP236383.7	FP236383.8	FP671120.2	FRG1	FTH1	GTF2F2	GTSF1	HMOX1	IFNGR2	ING1	JPX_1	KCNE4	KDM3A	LDHA	LONRF1	MED4	MIR210HG	MME	MMP9	MRPS22	MRPS31	MRPS35	MT-RNR1	MT1E	MTA3	MTIF3	MYF5	MYH7B	NAMPT	NDRG1	NECAP1	NHLRC3	NID2	NIFK	NOB1	OSER1	PCID2	PDGFRA	PDK4	PDS5B	PGA3	PGA4	PGA5	PLIN2	POMP	POP4	PRG4	PROCR	PTX3	RBM39	RNMT	RP11-138I1.4	RP11-229E13.4	RP11-452G18.2	RP11-467L13.4	RP4-765C7.2	RPL23AP42	RPL41P2	S1PR3	SAP18	SCARA5	SF3B6	SLC30A9	SMIM3	SNHG7	SNORA27	SNORA51	SPG20	SRP9P1	STK24	SUPT20H	TAF1D	TFPI	THOC2	TNMD	TP53I11	TPP2	TSPEAR-AS1	TSPEAR-AS2	UBE2V1	UBXN8	UFM1	UTP11L	ZFAND2A	ZFAS1	ZNF595
TH34_1179_S01-v7-lowstringency_pd_outliers	ABCD4	ABHD2	ABR	AC005083.1	AC005307.3	AC006019.3	AC159540.1	ACAP3	ACIN1	ADAMTS2	ADAMTSL2	ADCY6	ADGRA2	AFAP1L2	AGAP9	AHSA2	AKAP8L	AL442127.1	AL662801.1	ALB	ALG13	AMBN	ANKRD13D	AP003041.1	APBB3	APCDD1	ARHGEF17	ARIH2	ARMCX2	ARVCF	ASCL5	ASPSCR1	ATP11A	ATP6V0A1	ATP6V0E2	BAMBI	BBS2	BEX1	BGN	BRD8	C1orf123	C1orf127	C1orf198	C1orf54	C2CD5	C7	C9orf3	CADM1	CADPS	CALML3	CALML5	CAPRIN2	CCDC130	CCDC14	CCDC146	CCDC159	CCDC3	CCDC64	CCDC84	CCDC92	CCNL2	CCS	CD36	CDH13	CENPT	CEP95	CERK	CFH	CHGA	CHGB	CHKB	CHRNA1	CHRNA3	CIRBP	CLASP2	CLEC11A	CLK1	CLK2	CLSTN3	CNTN1	COBL	COL16A1	COL18A1	COL4A1	COL4A2	COLEC11	CPLX2	CPSF7	CPT1B	CPT1C	CRABP2	CRELD1	CRLF1	CRMP1	CSAD	CSNK1E	CST1	CYGB	DAAM2	DCAF8	DDHD2	DDX17	DDX5	DEFA5	DEFA6	DENND4B	DKK1	DKK3	DKK4	DLG4	DLX4	DMPK	DMTF1	DMXL2	DNER	DNM1	DTX3	EIF4G3	ENG	ENO2	ENTPD4	EPB41L3	ERCC3	ERVMER34-1	EVA1B	EXOC7	F2R	FAHD2B	FAM118A	FAM160B2	FAM193B	FAM200B	FAM219B	FAM3C	FAM95C	FASLG	FBLN5	FBLN7	FBXO18	FBXW4	FGD5	FGF19	FGF20	FGF3	FGFR1	FHOD3	FLCN	FNBP4	FOXS1	FRMPD1	GABBR1	GAD1	GALNT2	GAP43	GDI1	GEM	GGA1	GGT5	GIMAP5	GNAI1	GNG2	GNL1	GOLGA2	GOLGA8A	GOLGA8B	GORASP1	GRB10	GYG1	HDAC6	HERC2P2	HES4	HEYL	HKR1	HMCN1	HMP19	HNRNPH1	HOOK2	HP1BP3	HSBP1	ID3	IDS	IGFBP7	IGFN1	ING4	INHBB	INPPL1	INTS3	IP6K2	IQSEC1	ISYNA1	ITGA1	IVNS1ABP	JAG1	KANK2	KCNH2	KIAA0195	KIAA0895L	KIF1A	KIFC3	KLC1	KLC2	KREMEN1	KRT5	KSR1	LAMA2	LAMB1	LAMB2	LAMC3	LCAT	LDB1	LDB2	LEF1	LHFP	LINC00667	LINC01001	LINC01002	LINC01089	LINC01158	LINGO1	LMBR1L	LMO2	LRRC32	LTBP4	LUC7L	LUC7L3	LY6G6C	LZTR1	MADD	MALAT1	MAN2A2	MAN2C1	MAP3K12	MAP6	MAPK8IP1	MAPK8IP3	MARK3	MASP1	MAST2	MAU2	MCF2L	MEG3	METTL3	MGEA5	MGP	MIAT	MIAT_exon5_1	MIR205HG	MLLT6	MME	MPRIP	MSI2	MT-ND4L	MT-ND5	MTFR1L	MXD4	MYH7B	MZF1	NAB1	NDST2	NEIL1	NELL2	NFASC	NGFR	NID1	NISCH	NKTR	NLRP1	NOL3	NPIPA1	NRCAM	NREP	NRP1	NXPH3	OAZ2	OR51E1	OVOS2	P3H1	P4HTM	PACS1	PACS2	PAGE2B	PAGE5	PAM	PAN2	PARP6	PARVG	PCBP4	PCF11	PCGF3	PCMTD2	PDGFRB	PDLIM3	PEG10	PHC1	PHF1	PHKA2	PHLDB1	PHLDB3	PHYKPL	PIAS3	PIGG	PILRB	PIP5K1A	PITX1	PKD1	PKD1P6	PLA2G6	PLAC9	PLB1	PLEKHG2	PLK2	PLXDC1	PLXNB3	PNISR	PNMA1	POGZ	PON2	PPP6R2	PREB	PRELP	PRKCQ	PRKCQ-AS1	PRSS56	PSMA3-AS1	PSTPIP1	PTCD3	PTCH1	PTOV1	QSOX2	RAB24	RASL11B	RBM25	RBM5	RBM6	RCAN2	RGL3	RGS11	RGS12	RGS5	RIMBP2	RIMKLA	RNF11	ROBO1	RP11-116G8.5	RP11-1212A22.1	RP11-20I20.4	RP11-350N15.4	RP11-394O4.5	RP11-401P9.4	RP11-449J21.3	RP11-734K23.9	RP11-809N8.5	RP4-669L17.10	RP5-857K21.11	RP5-857K21.7	RPAIN	RRAGA	RTN1	RUFY3	RUNDC3A	SAFB2	SAMD11	SCG2	SCG3	SCG5	SDHAP1	SEC11C	SEMA4C	SEMA4D	SEPT4	SEPT5	SERGEF	SERPINI1	SETD5	SEZ6	SF3B1	SFI1	SGCE	SGSM2	SHC2	SHH	SIN3B	SLC12A4	SLC25A27	SLC34A2	SLC35E2B	SLC39A13	SLC7A6	SLCO3A1	SMARCD3	SNAP25	SNHG25	SNRNP70	SORBS2	SP6	SPIN1	SPPL2B	SPRY4	SREK1	SRPK2	SRSF10	SRSF11	SRSF5	SSTR1	STAG3L5P	STAG3L5P-PVRIG2P-PILRB	STAP1	STARD3	STK36	STMN2	STRA6	SUGP2	SVIL	SYK	SYNPO	SYP	TAGLN3	TAPT1	TBC1D1	TBX2	TCF4	TCF7L2	TERF2IP	TGFA	TGFB3	THBS3	TIA1	TIAL1	TM4SF4	TMEM132A	TMEM204	TMEM45A	TMPRSS3	TNFRSF11B	TNS2	TNXB	TP53BP1	TRA2A	TRDC	TRO	TRPM8	TSPAN11	TSPAN32	TSPAN5	TSPYL2	TTLL3	TUBA1A	TUBB2B	TWIST1	TXNDC15	TYK2	UACA	UCHL1	UNC119	UNC5B	USP11	USP20	USP32P1	USP34	VAMP2	VASH1	VCAN	VGF	VGLL4	VOPP1	VPS39	WASH5P	WBP1	WDR11	WDR27	WDR59	WDR6	WNT16	WSB1	Y_RNA	ZACN	ZC3H11A	ZNF385A	ZNF532	ZNF692	ZNF76	ZNF83	ZSWIM8
TH34_1238_S01-v7-lowstringency_pd_outliers	AC006449.2	AC011558.5	AC019118.3	AC091053.2	ADAM23	AL162151.3	AL662801.1	APRT	ARL6IP4	ATP5I	AUP1	AURKAIP1	BBC3	BNIP3P41	C11orf98	CCDC124	CCDC78	CCDC85B	CDC34	CDC37	CDHR3	DFNA5	DGUOK	DMPK	EDF1	EIF3G	EIF6	ELOF1	EME2	FAM150B	FCRLA	GAS6-AS1	GEMIN7	GIPR	GOLGA8A	HOXA3	HOXA5	HOXA9	HSD17B10	HSF4	HSPE1	IGHV3-20	IGLJ3	IGLV3-25	ITPA	KCNK9	KLRC4-KLRK1	KLRF2	LDLRAD2	LIMD2	MAPK12	MCOLN2	MEIS1	MPEG1	MRPL12	MRPL14	MRPL2	MRPL34	MRPL38	MRPL4	MRPL52	MRPS12	MRPS21	MRPS34	MYL5	NAA10	NAT9	NCBP2-AS2	NDUFA13	NDUFA3	NDUFS6	NEAT1_1	NEIL1	NHP2L1	NOP16	NOSIP	NSMCE1	NT5C	NUDT1	OXLD1	P2RY11	PAM16	PENK	PFDN6	PINLYP	PPP2R3B	PSME2	PSMG4	PTPRCAP	RAB24	RAB4B	REC8	RELL2	RFXANK	RP1-170O19.23	RP11-291B21.2	RP11-345J4.6	RP5-1028K7.2	RP5-887A10.1	RPL39P3	RPL8	RPS19BP1	SNHG9	SNORD22	SNRPD3	SNX22	SSNA1	SSSCA1	STIM2	TBC1D27	TBCB	TCL1B	TCTEX1D1	TM7SF2	TMEM160	TNFRSF13B	TRAPPC6A	TRMT1	UBALD1	WBP1	WDR86	ZNF428	ZNF521
TH34_1239_S01-v7-lowstringency_pd_outliers	ACP5	AL162151.3	AL442127.1	AL662801.1	ANXA3	APOE	ARG1	ARTN	AURKAIP1	B3GNT7	BPI	C1QA	C1QB	C1QC	C9orf142	CAMP	CD24	CD247	CD7	CD8A	CD8B	CEACAM1	CEACAM6	CEACAM8	CHI3L1	CHIT1	CLEC10A	COL1A1	CRISP3	CTD-3154N5.2	DEFA1	DEFA1B	DEFA3	DEFA4	FCGR3B	FLT3LG	FOLR3	GNLY	GRIP1	GZMA	GZMB	GZMH	HLA-B	HMOX1	HOTAIRM1_1	HP	IL2RB	IL32	ITGA7	KCNE5	KLRK1	LAMP5	LCN2	LGMN	LTB	LTF	METTL7B	MMP8	MMP9	MSLN	MVD	NCAM1	OAZ1	OLFM4	ORM1	PGLYRP1	PITX1	PKIB	PRF1	RGL4	RP11-326C3.2	S100B	SDC2	SERINC2	SHOX2	SLPI	TCN1	TGFBI	TMSB4XP6	TRDC	XAGE1B
TH34_1240_S01-v7-lowstringency_pd_outliers	AC005943.6	ACTA1	ACTC1	ADSL	AIMP2	AL132780.1	AL592211.1	AL662801.1	ALG3	ANKRD1	ANKRD2	ARMC6	ATAD3A	ATP1B3	ATP5D	ATP6V1F	BOLA3	C7orf55	CA3	CAMKV	CASQ1	CBS	CCDC167	CD320	CDKN2A	CKM	COX6A2	CSRP3	CTA-29F11.1	CTD-2017F17.2	DANCR	DDT	DDX56	DES	DKC1	DNAJC2	DPM3	ENO3	FABP3	FAM136A	FAM195A	FAM207A	FOXP4-AS1	GAL	GCAT	GNL2	GUK1	HIST1H4J	HSPB7	IMPDH1	KIAA0020	KLHL41	KRT8	KRTCAP2	LDB3	LRFN4	LSM7	MAP7D2	MB	MROH2A	MRPL4	MRPS17	MRPS21	MRPS24	MRPS25	MT-CO2	MT-CO3	MT-ND2	MT-ND3	MT-ND4	MTND2P28	MUC6	MUSTN1	MYBPC1	MYC	MYH2	MYH7	MYL1	MYL2	MYL3	MYLPF	MYOT	MZB1	NCLN	NDUFB7	NDUFB9	NEB	NOS3	OTX2	PDIA2	PDIA5	PES1	PET100	PFDN2	POLR1C	POLR2F	POLR2H	POLR2J	POP7	PPAN	PPP1R27	PRDX4	PRR34-AS1	PSMG3	PSMG4	PUSL1	PYGM	RHCG	RNU1-1	RNU1-28P	RNU1-3	RNVU1-18	RP1-20B21.4	RP11-150O12.6	RP11-229E13.4	RP11-410L14.2	RP11-451G4.2	RP11-603J24.17	RP5-857K21.11	RP5-857K21.7	RP5-940J5.9	RP9	RPL18A	RPL36	RPLP1	RPS10	RPS15	RPS17	RPS27A	RPS28	RRP9	S100A1	SLC19A1	SLIRP	SLN	SMIM4	SMPX	SNHG19	SNHG25	SNHG9	SNORA76C	SRM	SSBP1	TATDN1	TBRG4	TCAP	TG	THOC7	TIMM13	TNNC1	TNNC2	TNNI1	TNNI2	TOMM5	TOMM7	TRAPPC5	TSSC2	TXNL4A	UBA52	UNC93B1	UQCR11	WDR18	WDR4	WDR46	XIRP2	YDJC
TH34_1349_S01-v8-lowstringency_pd_outliers	AAMP	ABCC4	ABCC5	AC004540.4	AC005154.6	AC006449.2	AC007620.3	AC132217.4	ACACB	ACIN1	ADCY2	ADGRA2	ADGRL2	ADRA1B	AES	AFAP1L2	AFMID	AGAP3	AGFG2	AHSA2	AKAP8L	AKIP1	AKTIP	AL162151.3	AL442127.1	AL662801.1	ALCAM	ALDH1A3	ALDOC	AMPD2	AMPD3	AMT	ANK3	ANKRA2	ANKS1A	ANKZF1	ANO1	ANXA3	AP1S2	APBB3	APLN	APLP1	APLP2	APP	ARGLU1	ARHGEF40	ARMC9	ARPC2	ARRDC3	ARSB	ASIC3	BAZ2A	BBS1	BCAP29	BDH2	BMP2K	BOD1L1	BRD8	C11orf58	C11orf84	C16orf45	C1QL1	C1RL	C1orf54	C4A	C4B	C5orf45	C5orf56	CA11	CA2	CADM1	CALCOCO1	CBX7	CCDC159	CCKBR	CCNJL	CCNL2	CD200	CD27-AS1	CD34	CD81	CDC42EP2	CDH2	CDK20	CDKN1B	CES2	CH17-232I21.1	CHD2	CHD3	CHN1	CHN2	CIRBP	CLASP2	CLEC11A	CLK3	CMSS1	CNTN1	COG5	COL13A1	COL4A5	CPE	CPED1	CREBZF	CRELD1	CREM	CRMP1	CSAD	CSRP2	CTD-3064M3.3	CTD-3064M3.7	CTDSPL	CYP39A1	CYP3A7	DAAM1	DAB2IP	DACT1	DDX24	DDX26B	DDX5	DENR	DLG4	DMAP1	DMPK	DNAJC1	DOCK6	DOCK9	DPH1	DPP10	DPP7	DZIP1	ECM1	EHBP1L1	EID1	EIF2B5	ENO2	EPN2	ERP29	ETV1	EXTL3	F2RL2	FABP4	FAM131A	FAM156A	FAM193B	FAM219B	FBXO9	FCHSD1	FENDRR	FGD5	FGF4	FGFR1	FGL2	FHL2	FLYWCH1	FOXF1	FREM1	FXYD6	FYN	GABBR1	GALT	GBA2	GBP2	GCLC	GDF11	GDI1	GEM	GFRA1	GNG2	GOLGA2	GOLPH3L	GPR162	GPR20	GRAMD3	GSTM2	GUCY1A3	GUCY1B3	H19	HAGH	HAND2	HAND2-AS1	HDHD2	HERC2P2	HERC2P3	HIF1AN	HIGD1A	HNRNPH1	HNRNPH3	HOTAIRM1	HOTAIRM1_5	HOXA-AS2	HOXA3	HOXA4	HOXA5	HOXB3	HSD17B12	HSPA4L	IDUA	IFT57	IGF2	IK	IKBKB	IL11RA	IL18BP	INPP1	INPP5A	INPPL1	IQGAP2	IRF1	ISCU	ISOC1	ITGA10	JAM2	KANK2	KCNK3	KHDRBS3	KIAA0895L	KIAA1109	KIDINS220	KIT	LAMB1	LARGE	LBH	LDB1	LENG8	LGI4	LINC01089	LINC01184	LMBR1L	LMO2	LRPAP1	LRRC4B	LRRN4CL	LSAMP	LTBP3	LTBP4	LUC7L	MAGEH1	MAGI2-AS3	MAN2C1	MAP1B	MAP3K12	MAPK12	MAPRE3	MARCH11	MC1R	MEG3	MEIS1	MEIS3	METTL7A	MIR143HG	MIR99AHG	MLLT6	MOCS2	MORF4L1	MORF4L1P1	MOXD1	MSL1	MT-ATP6	MT-ATP8	MT-CO1	MT-CO2	MT-CO3	MT-CYB	MT-ND4	MT-ND4L	MTATP6P1	MTERF4	MTFR1L	MYEF2	N4BP2L1	NAB2	NDN	NEFL	NELL1	NES	NFASC	NFATC4	NISCH	NKX3-2	NLGN2	NLGN4Y	NPIPA1	NPIPP1	NPTX1	NRCAM	NSUN5P1	NUB1	NXF1	OBSCN	P3H3	PAGR1	PAIP2	PAM	PARP10	PCDHB10	PCDHGC3	PCSK1N	PDE1A	PDE3A	PDE8A	PELO	PFKM	PGM5	PHC1	PHF1	PHPT1	PIDD1	PIP4K2A	PJA2	PKD1	PLA2G4C	PLA2G6	PLAGL1	PLAT	PLCE1	PLD3	PLK2	PLXDC1	PNISR	PNMAL1	PPM1A	PPP1CB	PPP1R12C	PPP2R4	PPWD1	PRKAR1A	PRKAR2B	PRRT2	PTCH1	PTP4A3	PTPN12	PTPRD	PTPRM	PWWP2A	RAB24	RAB28	RABGAP1L	RASGEF1B	RASSF2	RBFOX2	RBM5	RBM6	RBPMS	RCAN2	RCBTB1	REEP1	REEP2	RELN	RGL2	RGS2	RGS4	RGS5	RGS7BP	RHOBTB2	RNA5SP216	RNPC3	ROGDI	RP11-166D19.1	RP11-323N12.5	RP11-34P13.16	RP11-386G11.10	RP11-394O4.5	RP11-429A20.3	RP11-429A20.4	RP11-553L6.5	RP11-626H12.1	RP11-693N9.2	RP11-70C1.3	RP11-809N8.5	RP4-717I23.3	RPAIN	RPL39P3	RSPO3	RTN1	RUFY3	RXRB	SAFB2	SAMD11	SCRN2	SCUBE1	SDR39U1	SEPT5	SERTAD4	SESN1	SFRP1	SFSWAP	SH2B1	SHISA2	SIK2	SIL1	SIN3B	SKAP2	SKP1	SLC12A2	SLC12A4	SLC22A17	SLC25A27	SLC29A1	SLC2A11	SLTM	SMARCD3	SMIM3	SMTN	SMYD4	SNRNP70	SPACA6P	SPARCL1	SPG20	SPRED2	SPRY4	SPRY4-IT1	SPRY4-IT1_2	SRRM2	SRSF11	SRSF4	SRSF5	SSFA2	ST5	STAG3L5P	STAG3L5P-PVRIG2P-PILRB	STIM2	STK17A	STRADA	STX11	SUGP2	SUN1	SUPT7L	SV2A	SYNGAP1	SYNM	TAPBPL	TARBP1	TBL1X	TCF25	TECPR2	TERF2IP	THOC5	THYN1	TLE4	TMEM132C	TMEM14C	TMEM163	TMEM30A	TMEM59L	TMOD1	TNFAIP8	TNFRSF14	TNS2	TPBG	TRO	TSC22D4	TSPAN12	TSPAN33	TSPYL1	TSPYL2	TTC1	TUSC3	UBA7	USP53	VAMP2	VPS11	WASH5P	WDR6	WWC3	XPC	XPR1	Y_RNA	ZBTB16	ZBTB4	ZFR2	ZFYVE21	ZMAT2	ZNF638	ZNF692	ZNF711	ZNF76	ZRANB2	ZSWIM6	ZSWIM8
