gene	Sample_ID	compendium_version	rollup_cohort	drugs
TMEM231	TH34_1381_S01	v8	pancancer	
TMEM59L	TH34_1381_S01	v8	pancancer	
TNFRSF25	TH34_1381_S01	v8	pancancer	
TP53BP2	TH34_1381_S01	v8	pancancer	
TPPP3	TH34_1381_S01	v8	pancancer	
TPR	TH34_1381_S01	v8	pancancer	
TSC22D4	TH34_1381_S01	v8	pancancer	
TSNAX	TH34_1381_S01	v8	pancancer	
TTC21A	TH34_1381_S01	v8	pancancer	
TTLL3	TH34_1381_S01	v8	pancancer	
TTLL4	TH34_1381_S01	v8	pancancer	
TTYH1	TH34_1381_S01	v8	pancancer	
UBAP2L	TH34_1381_S01	v8	pancancer	
UBQLN4	TH34_1381_S01	v8	pancancer	
UBXN11	TH34_1381_S01	v8	pancancer	
UFC1	TH34_1381_S01	v8	pancancer	
USF1	TH34_1381_S01	v8	pancancer	
USP21	TH34_1381_S01	v8	pancancer	
VANGL2	TH34_1381_S01	v8	pancancer	
VEGFA	TH34_1381_S01	v8	pancancer	AFLIBERCEPT,VEGF TRAP,BEVACIZUMAB,SORAFENIB TOSYLATE,Aflibercept,ZALTRAP,ZIV-AFLIBERCEPT,Bevacizumab
VIPR2	TH34_1381_S01	v8	pancancer	
VPS45	TH34_1381_S01	v8	pancancer	
VPS72	TH34_1381_S01	v8	pancancer	
VWA3A	TH34_1381_S01	v8	pancancer	
WDR11	TH34_1381_S01	v8	pancancer	
WDR26	TH34_1381_S01	v8	pancancer	
WDR27	TH34_1381_S01	v8	pancancer	
WDR90	TH34_1381_S01	v8	pancancer	
WNT11	TH34_1381_S01	v8	pancancer	
XPR1	TH34_1381_S01	v8	pancancer	
YY1AP1	TH34_1381_S01	v8	pancancer	
ZBTB18	TH34_1381_S01	v8	pancancer	
ZC3H11A	TH34_1381_S01	v8	pancancer	
ZIC1	TH34_1381_S01	v8	pancancer	
ZIC2	TH34_1381_S01	v8	pancancer	
ZIC4	TH34_1381_S01	v8	pancancer	
ZMYND10	TH34_1381_S01	v8	pancancer	
ZNF423	TH34_1381_S01	v8	pancancer	
ZNF496	TH34_1381_S01	v8	pancancer	
ZNF672	TH34_1381_S01	v8	pancancer	
ZNF687	TH34_1381_S01	v8	pancancer	
ZNF692	TH34_1381_S01	v8	pancancer	
ZSWIM8	TH34_1381_S01	v8	pancancer	
ABCA7	TH34_1399_S01	v8	pancancer	
AC093323.3	TH34_1399_S01	v8	pancancer	
AC093850.2	TH34_1399_S01	v8	pancancer	
AC132217.4	TH34_1399_S01	v8	pancancer	
ADGRB1	TH34_1399_S01	v8	pancancer	
AKAP17A	TH34_1399_S01	v8	pancancer	
AKAP8L	TH34_1399_S01	v8	pancancer	
AL442127.1	TH34_1399_S01	v8	pancancer	
AL603831.1	TH34_1399_S01	v8	pancancer	
ALOX15	TH34_1399_S01	v8	pancancer	
APOA1	TH34_1399_S01	v8	pancancer	
ARTN	TH34_1399_S01	v8	pancancer	
B3GALT6	TH34_1399_S01	v8	pancancer	
BTNL9	TH34_1399_S01	v8	pancancer	
C11orf95	TH34_1399_S01	v8	pancancer	
C1orf159	TH34_1399_S01	v8	pancancer	
C20orf166-AS1	TH34_1399_S01	v8	pancancer	
CACNA2D2	TH34_1399_S01	v8	pancancer	
CADM3	TH34_1399_S01	v8	pancancer	
CALM1	TH34_1399_S01	v8	pancancer	
CCDC93	TH34_1399_S01	v8	pancancer	
CCL25	TH34_1399_S01	v8	pancancer	
CEP95	TH34_1399_S01	v8	pancancer	
CH507-513H4.1	TH34_1399_S01	v8	pancancer	
CH507-528H12.1	TH34_1399_S01	v8	pancancer	
CHD3	TH34_1399_S01	v8	pancancer	
CHRD	TH34_1399_S01	v8	pancancer	
CLDN11	TH34_1399_S01	v8	pancancer	
CLDN6	TH34_1399_S01	v8	pancancer	
CLSTN3	TH34_1399_S01	v8	pancancer	
COL20A1	TH34_1399_S01	v8	pancancer	
COL22A1	TH34_1399_S01	v8	pancancer	
COL23A1	TH34_1399_S01	v8	pancancer	
CTD-2007L18.5	TH34_1399_S01	v8	pancancer	
CTD-2547H18.1	TH34_1399_S01	v8	pancancer	
CTIF	TH34_1399_S01	v8	pancancer	
DIO3	TH34_1399_S01	v8	pancancer	
DMTF1	TH34_1399_S01	v8	pancancer	
DPP6	TH34_1399_S01	v8	pancancer	
DUS3L	TH34_1399_S01	v8	pancancer	
ECEL1	TH34_1399_S01	v8	pancancer	
EGFL6	TH34_1399_S01	v8	pancancer	
ENTPD8	TH34_1399_S01	v8	pancancer	
ESYT2	TH34_1399_S01	v8	pancancer	
FAM132A	TH34_1399_S01	v8	pancancer	
FAM43A	TH34_1399_S01	v8	pancancer	
FAM91A1	TH34_1399_S01	v8	pancancer	
FBN3	TH34_1399_S01	v8	pancancer	
FENDRR	TH34_1399_S01	v8	pancancer	
FTCD	TH34_1399_S01	v8	pancancer	
GAL	TH34_1399_S01	v8	pancancer	
GCA	TH34_1399_S01	v8	pancancer	
GJB6	TH34_1399_S01	v8	pancancer	
HMGB1P1	TH34_1399_S01	v8	pancancer	
IGF1	TH34_1399_S01	v8	pancancer	
IGF2	TH34_1399_S01	v8	pancancer	CABAZITAXEL,DOCETAXEL,OSI-906 (LINSITINIB)
IGSF10	TH34_1399_S01	v8	pancancer	
IL3RA	TH34_1399_S01	v8	pancancer	
INTS6	TH34_1399_S01	v8	pancancer	
IQCG	TH34_1399_S01	v8	pancancer	
ITIH2	TH34_1399_S01	v8	pancancer	
ITIH5	TH34_1399_S01	v8	pancancer	
KCNT1	TH34_1399_S01	v8	pancancer	
KCTD12	TH34_1399_S01	v8	pancancer	
KDM3A	TH34_1399_S01	v8	pancancer	
KLK6	TH34_1399_S01	v8	pancancer	
KREMEN2	TH34_1399_S01	v8	pancancer	
LEF1	TH34_1399_S01	v8	pancancer	
LENG8	TH34_1399_S01	v8	pancancer	
LINC00342	TH34_1399_S01	v8	pancancer	
LINC00461	TH34_1399_S01	v8	pancancer	
LIPG	TH34_1399_S01	v8	pancancer	
LOXL3	TH34_1399_S01	v8	pancancer	
LSS	TH34_1399_S01	v8	pancancer	
LY6H	TH34_1399_S01	v8	pancancer	
MEG3	TH34_1399_S01	v8	pancancer	
MIR503HG	TH34_1399_S01	v8	pancancer	
MOB2	TH34_1399_S01	v8	pancancer	
NEDD4L	TH34_1399_S01	v8	pancancer	
NELFB	TH34_1399_S01	v8	pancancer	
NRTN	TH34_1399_S01	v8	pancancer	
NSMF	TH34_1399_S01	v8	pancancer	
NTNG2	TH34_1399_S01	v8	pancancer	
OGT	TH34_1399_S01	v8	pancancer	
ONECUT3	TH34_1399_S01	v8	pancancer	
P4HA1	TH34_1399_S01	v8	pancancer	
PCNX	TH34_1399_S01	v8	pancancer	
PDZD4	TH34_1399_S01	v8	pancancer	
PHYKPL	TH34_1399_S01	v8	pancancer	
PLB1	TH34_1399_S01	v8	pancancer	
PLD2	TH34_1399_S01	v8	pancancer	
PLK5	TH34_1399_S01	v8	pancancer	
PPP6R3	TH34_1399_S01	v8	pancancer	
PRR22	TH34_1399_S01	v8	pancancer	
PTAR1	TH34_1399_S01	v8	pancancer	
PTPRQ	TH34_1399_S01	v8	pancancer	
RASGRF2	TH34_1399_S01	v8	pancancer	
RBFOX3	TH34_1399_S01	v8	pancancer	
RP1-172N19.5	TH34_1399_S01	v8	pancancer	
RP11-20I20.4	TH34_1399_S01	v8	pancancer	
RP11-394O4.5	TH34_1399_S01	v8	pancancer	
RP11-488L18.4	TH34_1399_S01	v8	pancancer	
RP11-496I9.1	TH34_1399_S01	v8	pancancer	
RP11-734K23.9	TH34_1399_S01	v8	pancancer	
RP11-89K21.1	TH34_1399_S01	v8	pancancer	
RPRD1B	TH34_1399_S01	v8	pancancer	
SCG2	TH34_1399_S01	v8	pancancer	
SERPINB9	TH34_1399_S01	v8	pancancer	
SHOX2	TH34_1399_S01	v8	pancancer	
SLC19A1	TH34_1399_S01	v8	pancancer	
SLC26A6	TH34_1399_S01	v8	pancancer	
SLITRK2	TH34_1399_S01	v8	pancancer	
SMC5	TH34_1399_S01	v8	pancancer	
SMURF2	TH34_1399_S01	v8	pancancer	
SPACA6P	TH34_1399_S01	v8	pancancer	
SPATC1L	TH34_1399_S01	v8	pancancer	
ST6GALNAC5	TH34_1399_S01	v8	pancancer	
TAGLN3	TH34_1399_S01	v8	pancancer	
TCP11L2	TH34_1399_S01	v8	pancancer	
THOC1	TH34_1399_S01	v8	pancancer	
TMEM2	TH34_1399_S01	v8	pancancer	
TMEM63C	TH34_1399_S01	v8	pancancer	
TNNT3	TH34_1399_S01	v8	pancancer	
TNXB	TH34_1399_S01	v8	pancancer	
TOR4A	TH34_1399_S01	v8	pancancer	
TRIM67	TH34_1399_S01	v8	pancancer	
TUBB8P12	TH34_1399_S01	v8	pancancer	
TUBBP5	TH34_1399_S01	v8	pancancer	
WISP1	TH34_1399_S01	v8	pancancer	
WSB1	TH34_1399_S01	v8	pancancer	
WSCD2	TH34_1399_S01	v8	pancancer	
ZFC3H1	TH34_1399_S01	v8	pancancer	
ZFYVE16	TH34_1399_S01	v8	pancancer	
ZNF189	TH34_1399_S01	v8	pancancer	
AC022007.5	TH34_1400_S01	v8	pancancer	
ACACB	TH34_1400_S01	v8	pancancer	
ACO1	TH34_1400_S01	v8	pancancer	
ACSL1	TH34_1400_S01	v8	pancancer	
ACSS2	TH34_1400_S01	v8	pancancer	
ADAM33	TH34_1400_S01	v8	pancancer	
ADCY4	TH34_1400_S01	v8	pancancer	
ADCY6	TH34_1400_S01	v8	pancancer	
ADH1B	TH34_1400_S01	v8	pancancer	
ADH1C	TH34_1400_S01	v8	pancancer	
ADIPOQ	TH34_1400_S01	v8	pancancer	
ADRA2A	TH34_1400_S01	v8	pancancer	
AGPAT2	TH34_1400_S01	v8	pancancer	
AIFM2	TH34_1400_S01	v8	pancancer	
AOC3	TH34_1400_S01	v8	pancancer	
AQP7	TH34_1400_S01	v8	pancancer	
ATP1A2	TH34_1400_S01	v8	pancancer	
BHMT2	TH34_1400_S01	v8	pancancer	
BTNL9	TH34_1400_S01	v8	pancancer	
C14orf180	TH34_1400_S01	v8	pancancer	
C6	TH34_1400_S01	v8	pancancer	
CA3	TH34_1400_S01	v8	pancancer	
CA4	TH34_1400_S01	v8	pancancer	
CALB2	TH34_1400_S01	v8	pancancer	
CAT	TH34_1400_S01	v8	pancancer	
CCDC69	TH34_1400_S01	v8	pancancer	
CD300LG	TH34_1400_S01	v8	pancancer	
CD36	TH34_1400_S01	v8	pancancer	
CDKN2C	TH34_1400_S01	v8	pancancer	
CDO1	TH34_1400_S01	v8	pancancer	
CEBPA	TH34_1400_S01	v8	pancancer	
CFD	TH34_1400_S01	v8	pancancer	
CHRDL1	TH34_1400_S01	v8	pancancer	
CIDEA	TH34_1400_S01	v8	pancancer	
CIDEC	TH34_1400_S01	v8	pancancer	
CILP	TH34_1400_S01	v8	pancancer	
CLEC3B	TH34_1400_S01	v8	pancancer	
CNTFR	TH34_1400_S01	v8	pancancer	
CSAD	TH34_1400_S01	v8	pancancer	
CTIF	TH34_1400_S01	v8	pancancer	
CXorf36	TH34_1400_S01	v8	pancancer	
DGAT2	TH34_1400_S01	v8	pancancer	
EBF1	TH34_1400_S01	v8	pancancer	
ECM2	TH34_1400_S01	v8	pancancer	
ELMOD3	TH34_1400_S01	v8	pancancer	
FABP4	TH34_1400_S01	v8	pancancer	
FAM47E-STBD1	TH34_1400_S01	v8	pancancer	
FMO2	TH34_1400_S01	v8	pancancer	
G0S2	TH34_1400_S01	v8	pancancer	
GHR	TH34_1400_S01	v8	pancancer	
GLYAT	TH34_1400_S01	v8	pancancer	
GPAM	TH34_1400_S01	v8	pancancer	
GPD1	TH34_1400_S01	v8	pancancer	
GPR146	TH34_1400_S01	v8	pancancer	
GPT	TH34_1400_S01	v8	pancancer	
GSN	TH34_1400_S01	v8	pancancer	
GYG2	TH34_1400_S01	v8	pancancer	
HADH	TH34_1400_S01	v8	pancancer	
HCAR2	TH34_1400_S01	v8	pancancer	
HMGN2P15	TH34_1400_S01	v8	pancancer	
HOOK2	TH34_1400_S01	v8	pancancer	
HRASLS5	TH34_1400_S01	v8	pancancer	
HSPB2-C11orf52	TH34_1400_S01	v8	pancancer	
HSPB7	TH34_1400_S01	v8	pancancer	
ITGA7	TH34_1400_S01	v8	pancancer	
ITGB1BP1	TH34_1400_S01	v8	pancancer	
KCNIP2	TH34_1400_S01	v8	pancancer	
LEP	TH34_1400_S01	v8	pancancer	
LGALS12	TH34_1400_S01	v8	pancancer	
LGI4	TH34_1400_S01	v8	pancancer	
LINC01140	TH34_1400_S01	v8	pancancer	
LINC01485	TH34_1400_S01	v8	pancancer	
LIPE	TH34_1400_S01	v8	pancancer	
LPL	TH34_1400_S01	v8	pancancer	
LVRN	TH34_1400_S01	v8	pancancer	
LYVE1	TH34_1400_S01	v8	pancancer	
MEOX2	TH34_1400_S01	v8	pancancer	
MLXIPL	TH34_1400_S01	v8	pancancer	
MMD	TH34_1400_S01	v8	pancancer	
MRAP	TH34_1400_S01	v8	pancancer	
MUSTN1	TH34_1400_S01	v8	pancancer	
MYOC	TH34_1400_S01	v8	pancancer	
MYZAP	TH34_1400_S01	v8	pancancer	
NPR1	TH34_1400_S01	v8	pancancer	
PALMD	TH34_1400_S01	v8	pancancer	
PCK1	TH34_1400_S01	v8	pancancer	
PCOLCE2	TH34_1400_S01	v8	pancancer	
PDE1B	TH34_1400_S01	v8	pancancer	
PDE2A	TH34_1400_S01	v8	pancancer	
PLAC9	TH34_1400_S01	v8	pancancer	
PLIN1	TH34_1400_S01	v8	pancancer	
PLIN4	TH34_1400_S01	v8	pancancer	
PLIN5	TH34_1400_S01	v8	pancancer	
PNPLA2	TH34_1400_S01	v8	pancancer	
PPP1R1A	TH34_1400_S01	v8	pancancer	
PPP2R1B	TH34_1400_S01	v8	pancancer	
PRKAR2B	TH34_1400_S01	v8	pancancer	
PRRT4	TH34_1400_S01	v8	pancancer	
PTGER3	TH34_1400_S01	v8	pancancer	
RAPGEF3	TH34_1400_S01	v8	pancancer	
RBP4	TH34_1400_S01	v8	pancancer	
RDH5	TH34_1400_S01	v8	pancancer	
RETSAT	TH34_1400_S01	v8	pancancer	
RNA5SP216	TH34_1400_S01	v8	pancancer	
RP1-28O10.1	TH34_1400_S01	v8	pancancer	
RP11-162P23.2	TH34_1400_S01	v8	pancancer	
RP11-394O4.5	TH34_1400_S01	v8	pancancer	
S100B	TH34_1400_S01	v8	pancancer	
SCARA5	TH34_1400_S01	v8	pancancer	
SCRN2	TH34_1400_S01	v8	pancancer	
SEMA3G	TH34_1400_S01	v8	pancancer	
SGCG	TH34_1400_S01	v8	pancancer	
SHANK3	TH34_1400_S01	v8	pancancer	
SIK2	TH34_1400_S01	v8	pancancer	
SLC19A3	TH34_1400_S01	v8	pancancer	
SLC2A4	TH34_1400_S01	v8	pancancer	
SLC7A10	TH34_1400_S01	v8	pancancer	
SNX21	TH34_1400_S01	v8	pancancer	
TF	TH34_1400_S01	v8	pancancer	
THRSP	TH34_1400_S01	v8	pancancer	
TIMP4	TH34_1400_S01	v8	pancancer	
TMEM132C	TH34_1400_S01	v8	pancancer	
TNNT3	TH34_1400_S01	v8	pancancer	
TNS1	TH34_1400_S01	v8	pancancer	
TNXB	TH34_1400_S01	v8	pancancer	
TRHDE-AS1	TH34_1400_S01	v8	pancancer	
TUSC5	TH34_1400_S01	v8	pancancer	
UGP2	TH34_1400_S01	v8	pancancer	
WISP2	TH34_1400_S01	v8	pancancer	
ABCA5	TH34_1412_S01	v8	pancancer	
AC005256.1	TH34_1412_S01	v8	pancancer	
AC093323.3	TH34_1412_S01	v8	pancancer	
AC104809.4	TH34_1412_S01	v8	pancancer	
AC138035.2	TH34_1412_S01	v8	pancancer	
AC159540.1	TH34_1412_S01	v8	pancancer	
ACCS	TH34_1412_S01	v8	pancancer	
ADAMTS17	TH34_1412_S01	v8	pancancer	
ADAMTSL5	TH34_1412_S01	v8	pancancer	
ADARB1	TH34_1412_S01	v8	pancancer	
ADGRB1	TH34_1412_S01	v8	pancancer	
ADGRD1	TH34_1412_S01	v8	pancancer	
ADGRF5	TH34_1412_S01	v8	pancancer	
ADGRG2	TH34_1412_S01	v8	pancancer	
ADIRF-AS1	TH34_1412_S01	v8	pancancer	
AES	TH34_1412_S01	v8	pancancer	
AFG3L1P	TH34_1412_S01	v8	pancancer	
AKAP17A	TH34_1412_S01	v8	pancancer	
AKAP8L	TH34_1412_S01	v8	pancancer	
AL603831.1	TH34_1412_S01	v8	pancancer	
ALOX15	TH34_1412_S01	v8	pancancer	
ALS2	TH34_1412_S01	v8	pancancer	
AP000275.65	TH34_1412_S01	v8	pancancer	
AP2A2	TH34_1412_S01	v8	pancancer	
APOA1	TH34_1412_S01	v8	pancancer	
APPL1	TH34_1412_S01	v8	pancancer	
ARHGAP10	TH34_1412_S01	v8	pancancer	
ARHGAP35	TH34_1412_S01	v8	pancancer	
ARL8A	TH34_1412_S01	v8	pancancer	
ARTN	TH34_1412_S01	v8	pancancer	
ASNSD1	TH34_1412_S01	v8	pancancer	
ATF7	TH34_1412_S01	v8	pancancer	
ATP2B2	TH34_1412_S01	v8	pancancer	
ATXN2	TH34_1412_S01	v8	pancancer	
ATXN3	TH34_1412_S01	v8	pancancer	
B3GAT1	TH34_1412_S01	v8	pancancer	
B3GNT6	TH34_1412_S01	v8	pancancer	
B4GALT7	TH34_1412_S01	v8	pancancer	
BAIAP3	TH34_1412_S01	v8	pancancer	
BCL7B	TH34_1412_S01	v8	pancancer	
BRD8	TH34_1412_S01	v8	pancancer	
BTNL9	TH34_1412_S01	v8	pancancer	
C11orf30	TH34_1412_S01	v8	pancancer	
C11orf57	TH34_1412_S01	v8	pancancer	
C11orf84	TH34_1412_S01	v8	pancancer	
C11orf95	TH34_1412_S01	v8	pancancer	
C16orf89	TH34_1412_S01	v8	pancancer	
C1QTNF7	TH34_1412_S01	v8	pancancer	
C1orf159	TH34_1412_S01	v8	pancancer	
C20orf166-AS1	TH34_1412_S01	v8	pancancer	
C5orf24	TH34_1412_S01	v8	pancancer	
C5orf30	TH34_1412_S01	v8	pancancer	
CACNA1C	TH34_1412_S01	v8	pancancer	
CACNA2D1	TH34_1412_S01	v8	pancancer	
CACNA2D2	TH34_1412_S01	v8	pancancer	
CADM1	TH34_1412_S01	v8	pancancer	
CALM1	TH34_1412_S01	v8	pancancer	
CAMK2A	TH34_1412_S01	v8	pancancer	
CAMK2B	TH34_1412_S01	v8	pancancer	
CBLN1	TH34_1412_S01	v8	pancancer	
CCDC3	TH34_1412_S01	v8	pancancer	
CCDC40	TH34_1412_S01	v8	pancancer	
CCDC68	TH34_1412_S01	v8	pancancer	
CCK	TH34_1412_S01	v8	pancancer	
CCL25	TH34_1412_S01	v8	pancancer	
CCNK	TH34_1412_S01	v8	pancancer	
CCNT2	TH34_1412_S01	v8	pancancer	
CCZ1B	TH34_1412_S01	v8	pancancer	
CDH4	TH34_1412_S01	v8	pancancer	
CDK8	TH34_1412_S01	v8	pancancer	
CELSR3	TH34_1412_S01	v8	pancancer	
CEP95	TH34_1412_S01	v8	pancancer	
CH507-254M2.1	TH34_1412_S01	v8	pancancer	
CH507-513H4.1	TH34_1412_S01	v8	pancancer	
CH507-528H12.1	TH34_1412_S01	v8	pancancer	
CHD2	TH34_1412_S01	v8	pancancer	
CHD3	TH34_1412_S01	v8	pancancer	
CHD8	TH34_1412_S01	v8	pancancer	
CHRNA4	TH34_1412_S01	v8	pancancer	
CITED1	TH34_1412_S01	v8	pancancer	
CIZ1	TH34_1412_S01	v8	pancancer	
CLK3	TH34_1412_S01	v8	pancancer	
CLK4	TH34_1412_S01	v8	pancancer	
CLPTM1L	TH34_1412_S01	v8	pancancer	
CLSTN3	TH34_1412_S01	v8	pancancer	
CNOT3	TH34_1412_S01	v8	pancancer	
CNTROB	TH34_1412_S01	v8	pancancer	
COL13A1	TH34_1412_S01	v8	pancancer	
COL20A1	TH34_1412_S01	v8	pancancer	
COL22A1	TH34_1412_S01	v8	pancancer	
COL23A1	TH34_1412_S01	v8	pancancer	
CPLX1	TH34_1412_S01	v8	pancancer	
CPSF7	TH34_1412_S01	v8	pancancer	
CRTC1	TH34_1412_S01	v8	pancancer	
CRTC2	TH34_1412_S01	v8	pancancer	
CRTC3	TH34_1412_S01	v8	pancancer	
CTD-2007L18.5	TH34_1412_S01	v8	pancancer	
CTD-2547H18.1	TH34_1412_S01	v8	pancancer	
CTD-3193O13.11	TH34_1412_S01	v8	pancancer	
CTNNA1	TH34_1412_S01	v8	pancancer	
CTTNBP2NL	TH34_1412_S01	v8	pancancer	
CWC27	TH34_1412_S01	v8	pancancer	
CXXC4	TH34_1412_S01	v8	pancancer	
CYTH3	TH34_1412_S01	v8	pancancer	
DBN1	TH34_1412_S01	v8	pancancer	
DCAF5	TH34_1412_S01	v8	pancancer	
DDX5	TH34_1412_S01	v8	pancancer	
DIS3L2	TH34_1412_S01	v8	pancancer	
DLX1	TH34_1412_S01	v8	pancancer	
DMPK	TH34_1412_S01	v8	pancancer	
DOK1	TH34_1412_S01	v8	pancancer	
DPCD	TH34_1412_S01	v8	pancancer	
DPF1	TH34_1412_S01	v8	pancancer	
DPP6	TH34_1412_S01	v8	pancancer	
DROSHA	TH34_1412_S01	v8	pancancer	
EBF2	TH34_1412_S01	v8	pancancer	
ECEL1	TH34_1412_S01	v8	pancancer	
EHMT1	TH34_1412_S01	v8	pancancer	
EIF2B1	TH34_1412_S01	v8	pancancer	
EIF4G2	TH34_1412_S01	v8	pancancer	
ELK1	TH34_1412_S01	v8	pancancer	
EMC6	TH34_1412_S01	v8	pancancer	
EPM2AIP1	TH34_1412_S01	v8	pancancer	
ERBB2IP	TH34_1412_S01	v8	pancancer	
ESYT2	TH34_1412_S01	v8	pancancer	
FAM103A2P	TH34_1412_S01	v8	pancancer	
FAM111A	TH34_1412_S01	v8	pancancer	
FAM124A	TH34_1412_S01	v8	pancancer	
FAM132A	TH34_1412_S01	v8	pancancer	
FAM133B	TH34_1412_S01	v8	pancancer	
FAM153A	TH34_1412_S01	v8	pancancer	
FAM153B	TH34_1412_S01	v8	pancancer	
FAM189A1	TH34_1412_S01	v8	pancancer	
FAM193B	TH34_1412_S01	v8	pancancer	
FAM76B	TH34_1412_S01	v8	pancancer	
FBXO38	TH34_1412_S01	v8	pancancer	
FCHO2	TH34_1412_S01	v8	pancancer	
FENDRR	TH34_1412_S01	v8	pancancer	
FNBP4	TH34_1412_S01	v8	pancancer	
FOXA2	TH34_1412_S01	v8	pancancer	
FOXC2	TH34_1412_S01	v8	pancancer	
FOXF1	TH34_1412_S01	v8	pancancer	
FOXJ3	TH34_1412_S01	v8	pancancer	
FOXL1	TH34_1412_S01	v8	pancancer	
FRG1	TH34_1412_S01	v8	pancancer	
FTCD	TH34_1412_S01	v8	pancancer	
FUBP1	TH34_1412_S01	v8	pancancer	
GAL	TH34_1412_S01	v8	pancancer	
GJB6	TH34_1412_S01	v8	pancancer	
GNB3	TH34_1412_S01	v8	pancancer	
GP1BB	TH34_1412_S01	v8	pancancer	
GRK5	TH34_1412_S01	v8	pancancer	
GSE1	TH34_1412_S01	v8	pancancer	
GTF2IP1	TH34_1412_S01	v8	pancancer	
GUSBP3	TH34_1412_S01	v8	pancancer	
HEXIM1	TH34_1412_S01	v8	pancancer	
HGFAC	TH34_1412_S01	v8	pancancer	
HMGB1P1	TH34_1412_S01	v8	pancancer	
HNRNPH1	TH34_1412_S01	v8	pancancer	
HNRNPH3	TH34_1412_S01	v8	pancancer	
HNRNPR	TH34_1412_S01	v8	pancancer	
HSPA9	TH34_1412_S01	v8	pancancer	
HUWE1	TH34_1412_S01	v8	pancancer	
IGF2	TH34_1412_S01	v8	pancancer	CABAZITAXEL,DOCETAXEL,OSI-906 (LINSITINIB)
IGSF10	TH34_1412_S01	v8	pancancer	
IL2RB	TH34_1412_S01	v8	pancancer	
INTS6	TH34_1412_S01	v8	pancancer	
IQCG	TH34_1412_S01	v8	pancancer	
IQSEC2	TH34_1412_S01	v8	pancancer	
IRX4	TH34_1412_S01	v8	pancancer	
ISM1	TH34_1412_S01	v8	pancancer	
ITIH2	TH34_1412_S01	v8	pancancer	
ITIH5	TH34_1412_S01	v8	pancancer	
ITSN1	TH34_1412_S01	v8	pancancer	
KCNT1	TH34_1412_S01	v8	pancancer	
KCTD12	TH34_1412_S01	v8	pancancer	
KDM6B	TH34_1412_S01	v8	pancancer	
KDR	TH34_1412_S01	v8	pancancer	Vandetanib,RAF265,VANDETANIB,MGCD-265,PTK787/ZK 222584,SORAFENIB,BRIVANIB,XL880,CHIR-265,ABT-869,ENMD 2076,BMS-690514,CABOZANTINIB,ORANTINIB,Vatalanib,LENVATINIB,TESEVATINIB,Axitinib,SUNITINIB,TELATINIB,BAY-57-9352,FORETINIB,AEE788,X-82,ENMD-2076,MGCD265,Regorafenib,XL647,IMC-1121B,AEE-788,SU-6668,AXITINIB,Ponatinib,MIDOSTAURIN,PONATINIB,Sorafenib,Motesanib,1058137-23-7,PAZOPANIB,Nintedanib,CEDIRANIB,XL-820,Cabozantinib,MOTESANIB,RAMUCIRUMAB,VATALANIB,TIVOZANIB,Sunitinib,LINIFANIB,XL820,LUCITANIB,SORAFENIB TOSYLATE,Ramucirumab,E 7080,REGORAFENIB,NINTEDANIB,Lucitanib,Pazopanib
KIAA0355	TH34_1412_S01	v8	pancancer	
KIAA0368	TH34_1412_S01	v8	pancancer	
KIAA0907	TH34_1412_S01	v8	pancancer	
KIAA1191	TH34_1412_S01	v8	pancancer	
KIF26B	TH34_1412_S01	v8	pancancer	
KLHL23	TH34_1412_S01	v8	pancancer	
KLHL25	TH34_1412_S01	v8	pancancer	
KLK6	TH34_1412_S01	v8	pancancer	
KREMEN2	TH34_1412_S01	v8	pancancer	
KRT10	TH34_1412_S01	v8	pancancer	
KXD1	TH34_1412_S01	v8	pancancer	
LENG8	TH34_1412_S01	v8	pancancer	
LINC00165	TH34_1412_S01	v8	pancancer	
LINC00261	TH34_1412_S01	v8	pancancer	
LINC01001	TH34_1412_S01	v8	pancancer	
LINC01002	TH34_1412_S01	v8	pancancer	
LINC01420	TH34_1412_S01	v8	pancancer	
LINC01436	TH34_1412_S01	v8	pancancer	
LL22NC03-N95F10.1	TH34_1412_S01	v8	pancancer	
LLNLF-176F2.1	TH34_1412_S01	v8	pancancer	
LOXL3	TH34_1412_S01	v8	pancancer	
LRRC55	TH34_1412_S01	v8	pancancer	
LSS	TH34_1412_S01	v8	pancancer	
LUC7L3	TH34_1412_S01	v8	pancancer	
LY6H	TH34_1412_S01	v8	pancancer	
MAML1	TH34_1412_S01	v8	pancancer	
MAPK3	TH34_1412_S01	v8	pancancer	
MATR3	TH34_1412_S01	v8	pancancer	
MBD4	TH34_1412_S01	v8	pancancer	
MDC1	TH34_1412_S01	v8	pancancer	
MEF2A	TH34_1412_S01	v8	pancancer	
MERTK	TH34_1412_S01	v8	pancancer	
MILR1	TH34_1412_S01	v8	pancancer	
MIR503HG	TH34_1412_S01	v8	pancancer	
MLLT10	TH34_1412_S01	v8	pancancer	
MLLT4	TH34_1412_S01	v8	pancancer	
MLLT6	TH34_1412_S01	v8	pancancer	
MLXIP	TH34_1412_S01	v8	pancancer	
MNT	TH34_1412_S01	v8	pancancer	
MOB2	TH34_1412_S01	v8	pancancer	
MTERF4	TH34_1412_S01	v8	pancancer	
MUC2	TH34_1412_S01	v8	pancancer	
MUC6	TH34_1412_S01	v8	pancancer	
MUM1	TH34_1412_S01	v8	pancancer	
MYH10	TH34_1412_S01	v8	pancancer	
MYO16	TH34_1412_S01	v8	pancancer	
NCOA2	TH34_1412_S01	v8	pancancer	
