gene	Sample_ID	compendium_version	rollup_cohort
SFTPB	TH34_1352_S01	v8	lowstringency_pd_outliers
SFTPC	TH34_1352_S01	v8	lowstringency_pd_outliers
SFTPD	TH34_1352_S01	v8	lowstringency_pd_outliers
SGSM2	TH34_1352_S01	v8	lowstringency_pd_outliers
SH2B1	TH34_1352_S01	v8	lowstringency_pd_outliers
SHC1	TH34_1352_S01	v8	lowstringency_pd_outliers
SIDT2	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC16A1	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC1A6	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC25A27	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC25A28	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC27A3	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC35E2B	TH34_1352_S01	v8	lowstringency_pd_outliers
SLC6A1	TH34_1352_S01	v8	lowstringency_pd_outliers
SLTM	TH34_1352_S01	v8	lowstringency_pd_outliers
SMARCC2	TH34_1352_S01	v8	lowstringency_pd_outliers
SMARCD3	TH34_1352_S01	v8	lowstringency_pd_outliers
SMTN	TH34_1352_S01	v8	lowstringency_pd_outliers
SNAI2	TH34_1352_S01	v8	lowstringency_pd_outliers
SNAP29	TH34_1352_S01	v8	lowstringency_pd_outliers
SNORA40	TH34_1352_S01	v8	lowstringency_pd_outliers
SNORA51	TH34_1352_S01	v8	lowstringency_pd_outliers
SNRNP70	TH34_1352_S01	v8	lowstringency_pd_outliers
SNRPGP10	TH34_1352_S01	v8	lowstringency_pd_outliers
SP9	TH34_1352_S01	v8	lowstringency_pd_outliers
SPACA6P	TH34_1352_S01	v8	lowstringency_pd_outliers
SPAG17	TH34_1352_S01	v8	lowstringency_pd_outliers
SPECC1	TH34_1352_S01	v8	lowstringency_pd_outliers
SPEN	TH34_1352_S01	v8	lowstringency_pd_outliers
SPG20	TH34_1352_S01	v8	lowstringency_pd_outliers
SPPL2B	TH34_1352_S01	v8	lowstringency_pd_outliers
SRC	TH34_1352_S01	v8	lowstringency_pd_outliers
SREK1	TH34_1352_S01	v8	lowstringency_pd_outliers
SRRM1	TH34_1352_S01	v8	lowstringency_pd_outliers
SRRM2	TH34_1352_S01	v8	lowstringency_pd_outliers
SRRT	TH34_1352_S01	v8	lowstringency_pd_outliers
SRSF10	TH34_1352_S01	v8	lowstringency_pd_outliers
SRSF11	TH34_1352_S01	v8	lowstringency_pd_outliers
SRSF4	TH34_1352_S01	v8	lowstringency_pd_outliers
SRSF5	TH34_1352_S01	v8	lowstringency_pd_outliers
SS18	TH34_1352_S01	v8	lowstringency_pd_outliers
SSBP4	TH34_1352_S01	v8	lowstringency_pd_outliers
SSX2IP	TH34_1352_S01	v8	lowstringency_pd_outliers
ST13	TH34_1352_S01	v8	lowstringency_pd_outliers
ST3GAL5	TH34_1352_S01	v8	lowstringency_pd_outliers
STIM2	TH34_1352_S01	v8	lowstringency_pd_outliers
STK36	TH34_1352_S01	v8	lowstringency_pd_outliers
STMN1	TH34_1352_S01	v8	lowstringency_pd_outliers
STX16	TH34_1352_S01	v8	lowstringency_pd_outliers
SUB1	TH34_1352_S01	v8	lowstringency_pd_outliers
SUGP2	TH34_1352_S01	v8	lowstringency_pd_outliers
SUMO1	TH34_1352_S01	v8	lowstringency_pd_outliers
SUN1	TH34_1352_S01	v8	lowstringency_pd_outliers
SUPT20H	TH34_1352_S01	v8	lowstringency_pd_outliers
SUPT7L	TH34_1352_S01	v8	lowstringency_pd_outliers
SUV420H2	TH34_1352_S01	v8	lowstringency_pd_outliers
SVIL-AS1	TH34_1352_S01	v8	lowstringency_pd_outliers
SYNE2	TH34_1352_S01	v8	lowstringency_pd_outliers
SYNGAP1	TH34_1352_S01	v8	lowstringency_pd_outliers
SYTL4	TH34_1352_S01	v8	lowstringency_pd_outliers
TACC2	TH34_1352_S01	v8	lowstringency_pd_outliers
TAF1D	TH34_1352_S01	v8	lowstringency_pd_outliers
TANK	TH34_1352_S01	v8	lowstringency_pd_outliers
TAOK2	TH34_1352_S01	v8	lowstringency_pd_outliers
TARBP2	TH34_1352_S01	v8	lowstringency_pd_outliers
TBX1	TH34_1352_S01	v8	lowstringency_pd_outliers
TBX2	TH34_1352_S01	v8	lowstringency_pd_outliers
TBX5	TH34_1352_S01	v8	lowstringency_pd_outliers
TCERG1	TH34_1352_S01	v8	lowstringency_pd_outliers
TCF25	TH34_1352_S01	v8	lowstringency_pd_outliers
TCF7L2	TH34_1352_S01	v8	lowstringency_pd_outliers
TERF2IP	TH34_1352_S01	v8	lowstringency_pd_outliers
THBS3	TH34_1352_S01	v8	lowstringency_pd_outliers
THOC1	TH34_1352_S01	v8	lowstringency_pd_outliers
THOC2	TH34_1352_S01	v8	lowstringency_pd_outliers
THUMPD3-AS1	TH34_1352_S01	v8	lowstringency_pd_outliers
TIA1	TH34_1352_S01	v8	lowstringency_pd_outliers
TIAL1	TH34_1352_S01	v8	lowstringency_pd_outliers
TIMM44	TH34_1352_S01	v8	lowstringency_pd_outliers
TMCO6	TH34_1352_S01	v8	lowstringency_pd_outliers
TMEM100	TH34_1352_S01	v8	lowstringency_pd_outliers
TMEM259	TH34_1352_S01	v8	lowstringency_pd_outliers
TMEM67	TH34_1352_S01	v8	lowstringency_pd_outliers
TMPO	TH34_1352_S01	v8	lowstringency_pd_outliers
TNFAIP3	TH34_1352_S01	v8	lowstringency_pd_outliers
TNPO2	TH34_1352_S01	v8	lowstringency_pd_outliers
TNRC18	TH34_1352_S01	v8	lowstringency_pd_outliers
TOP1MT	TH34_1352_S01	v8	lowstringency_pd_outliers
TP53BP1	TH34_1352_S01	v8	lowstringency_pd_outliers
TP53BP2	TH34_1352_S01	v8	lowstringency_pd_outliers
TPT1-AS1	TH34_1352_S01	v8	lowstringency_pd_outliers
TRA2A	TH34_1352_S01	v8	lowstringency_pd_outliers
TRAF3IP3	TH34_1352_S01	v8	lowstringency_pd_outliers
TRAFD1	TH34_1352_S01	v8	lowstringency_pd_outliers
TRAK1	TH34_1352_S01	v8	lowstringency_pd_outliers
TRIM24	TH34_1352_S01	v8	lowstringency_pd_outliers
TRIM5	TH34_1352_S01	v8	lowstringency_pd_outliers
TRIM6	TH34_1352_S01	v8	lowstringency_pd_outliers
TRIM65	TH34_1352_S01	v8	lowstringency_pd_outliers
TRO	TH34_1352_S01	v8	lowstringency_pd_outliers
TSC2	TH34_1352_S01	v8	lowstringency_pd_outliers
TSPYL2	TH34_1352_S01	v8	lowstringency_pd_outliers
TTC17	TH34_1352_S01	v8	lowstringency_pd_outliers
TTLL3	TH34_1352_S01	v8	lowstringency_pd_outliers
TUBG2	TH34_1352_S01	v8	lowstringency_pd_outliers
TXNL4B	TH34_1352_S01	v8	lowstringency_pd_outliers
TYK2	TH34_1352_S01	v8	lowstringency_pd_outliers
UBAP2L	TH34_1352_S01	v8	lowstringency_pd_outliers
UBE2G2	TH34_1352_S01	v8	lowstringency_pd_outliers
UBTF	TH34_1352_S01	v8	lowstringency_pd_outliers
UCKL1	TH34_1352_S01	v8	lowstringency_pd_outliers
UGP2	TH34_1352_S01	v8	lowstringency_pd_outliers
UPF3A	TH34_1352_S01	v8	lowstringency_pd_outliers
USP48	TH34_1352_S01	v8	lowstringency_pd_outliers
USP5	TH34_1352_S01	v8	lowstringency_pd_outliers
VAT1L	TH34_1352_S01	v8	lowstringency_pd_outliers
VCL	TH34_1352_S01	v8	lowstringency_pd_outliers
VPS52	TH34_1352_S01	v8	lowstringency_pd_outliers
VTN	TH34_1352_S01	v8	lowstringency_pd_outliers
WASH5P	TH34_1352_S01	v8	lowstringency_pd_outliers
WASH7P	TH34_1352_S01	v8	lowstringency_pd_outliers
WDR27	TH34_1352_S01	v8	lowstringency_pd_outliers
WDR59	TH34_1352_S01	v8	lowstringency_pd_outliers
WDR60	TH34_1352_S01	v8	lowstringency_pd_outliers
WHSC1L1	TH34_1352_S01	v8	lowstringency_pd_outliers
WSB1	TH34_1352_S01	v8	lowstringency_pd_outliers
WT1	TH34_1352_S01	v8	lowstringency_pd_outliers
XPO1	TH34_1352_S01	v8	lowstringency_pd_outliers
YPEL2	TH34_1352_S01	v8	lowstringency_pd_outliers
Y_RNA	TH34_1352_S01	v8	lowstringency_pd_outliers
ZC3H13	TH34_1352_S01	v8	lowstringency_pd_outliers
ZC3H7A	TH34_1352_S01	v8	lowstringency_pd_outliers
ZCCHC11	TH34_1352_S01	v8	lowstringency_pd_outliers
ZDHHC17	TH34_1352_S01	v8	lowstringency_pd_outliers
ZDHHC8	TH34_1352_S01	v8	lowstringency_pd_outliers
ZFAND5	TH34_1352_S01	v8	lowstringency_pd_outliers
ZMYM2	TH34_1352_S01	v8	lowstringency_pd_outliers
ZMYND8	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF217	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF358	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF384	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF512	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF638	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF644	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF783	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF827	TH34_1352_S01	v8	lowstringency_pd_outliers
ZNF83	TH34_1352_S01	v8	lowstringency_pd_outliers
ZRANB2	TH34_1352_S01	v8	lowstringency_pd_outliers
ZSWIM8	TH34_1352_S01	v8	lowstringency_pd_outliers
AAAS	TH34_1379_S01	v8	lowstringency_pd_outliers
AARS	TH34_1379_S01	v8	lowstringency_pd_outliers
ABCA3	TH34_1379_S01	v8	lowstringency_pd_outliers
AC008753.4	TH34_1379_S01	v8	lowstringency_pd_outliers
AC132217.4	TH34_1379_S01	v8	lowstringency_pd_outliers
ACIN1	TH34_1379_S01	v8	lowstringency_pd_outliers
ACSS2	TH34_1379_S01	v8	lowstringency_pd_outliers
ACSS3	TH34_1379_S01	v8	lowstringency_pd_outliers
ACTN2	TH34_1379_S01	v8	lowstringency_pd_outliers
ADCK3	TH34_1379_S01	v8	lowstringency_pd_outliers
ADCY3	TH34_1379_S01	v8	lowstringency_pd_outliers
ADNP	TH34_1379_S01	v8	lowstringency_pd_outliers
ADPGK	TH34_1379_S01	v8	lowstringency_pd_outliers
ADSL	TH34_1379_S01	v8	lowstringency_pd_outliers
AGAP3	TH34_1379_S01	v8	lowstringency_pd_outliers
AGAP9	TH34_1379_S01	v8	lowstringency_pd_outliers
AGER	TH34_1379_S01	v8	lowstringency_pd_outliers
AGFG2	TH34_1379_S01	v8	lowstringency_pd_outliers
AGPAT3	TH34_1379_S01	v8	lowstringency_pd_outliers
AGR2	TH34_1379_S01	v8	lowstringency_pd_outliers
AGT	TH34_1379_S01	v8	lowstringency_pd_outliers
AGXT	TH34_1379_S01	v8	lowstringency_pd_outliers
AHCY	TH34_1379_S01	v8	lowstringency_pd_outliers
AHSA2	TH34_1379_S01	v8	lowstringency_pd_outliers
AHSG	TH34_1379_S01	v8	lowstringency_pd_outliers
AK6	TH34_1379_S01	v8	lowstringency_pd_outliers
AKAP8L	TH34_1379_S01	v8	lowstringency_pd_outliers
AL132780.1	TH34_1379_S01	v8	lowstringency_pd_outliers
ALB	TH34_1379_S01	v8	lowstringency_pd_outliers
ALDH1A2	TH34_1379_S01	v8	lowstringency_pd_outliers
ALOX5	TH34_1379_S01	v8	lowstringency_pd_outliers
ALOX5AP	TH34_1379_S01	v8	lowstringency_pd_outliers
AMACR	TH34_1379_S01	v8	lowstringency_pd_outliers
AMBP	TH34_1379_S01	v8	lowstringency_pd_outliers
ANAPC7	TH34_1379_S01	v8	lowstringency_pd_outliers
ANKLE2	TH34_1379_S01	v8	lowstringency_pd_outliers
ANKRD11	TH34_1379_S01	v8	lowstringency_pd_outliers
ANPEP	TH34_1379_S01	v8	lowstringency_pd_outliers
ANXA1	TH34_1379_S01	v8	lowstringency_pd_outliers
AOC3	TH34_1379_S01	v8	lowstringency_pd_outliers
AP003041.1	TH34_1379_S01	v8	lowstringency_pd_outliers
APCDD1	TH34_1379_S01	v8	lowstringency_pd_outliers
APOA1	TH34_1379_S01	v8	lowstringency_pd_outliers
APOA2	TH34_1379_S01	v8	lowstringency_pd_outliers
APOB	TH34_1379_S01	v8	lowstringency_pd_outliers
APOC1P1	TH34_1379_S01	v8	lowstringency_pd_outliers
APOC3	TH34_1379_S01	v8	lowstringency_pd_outliers
APOC4	TH34_1379_S01	v8	lowstringency_pd_outliers
APOC4-APOC2	TH34_1379_S01	v8	lowstringency_pd_outliers
APOH	TH34_1379_S01	v8	lowstringency_pd_outliers
AQP9	TH34_1379_S01	v8	lowstringency_pd_outliers
ARFGAP1	TH34_1379_S01	v8	lowstringency_pd_outliers
ARGLU1	TH34_1379_S01	v8	lowstringency_pd_outliers
ARHGEF11	TH34_1379_S01	v8	lowstringency_pd_outliers
ARHGEF2	TH34_1379_S01	v8	lowstringency_pd_outliers
ARPC2	TH34_1379_S01	v8	lowstringency_pd_outliers
ASGR1	TH34_1379_S01	v8	lowstringency_pd_outliers
ASPSCR1	TH34_1379_S01	v8	lowstringency_pd_outliers
ASXL1	TH34_1379_S01	v8	lowstringency_pd_outliers
ATG4B	TH34_1379_S01	v8	lowstringency_pd_outliers
ATG9A	TH34_1379_S01	v8	lowstringency_pd_outliers
ATN1	TH34_1379_S01	v8	lowstringency_pd_outliers
ATXN2	TH34_1379_S01	v8	lowstringency_pd_outliers
AXIN2	TH34_1379_S01	v8	lowstringency_pd_outliers
BAMBI	TH34_1379_S01	v8	lowstringency_pd_outliers
BAZ2A	TH34_1379_S01	v8	lowstringency_pd_outliers
BCS1L	TH34_1379_S01	v8	lowstringency_pd_outliers
BMP4	TH34_1379_S01	v8	lowstringency_pd_outliers
BRD7	TH34_1379_S01	v8	lowstringency_pd_outliers
BRPF3	TH34_1379_S01	v8	lowstringency_pd_outliers
BTG3	TH34_1379_S01	v8	lowstringency_pd_outliers
C10orf2	TH34_1379_S01	v8	lowstringency_pd_outliers
C16orf89	TH34_1379_S01	v8	lowstringency_pd_outliers
C1GALT1	TH34_1379_S01	v8	lowstringency_pd_outliers
C1orf115	TH34_1379_S01	v8	lowstringency_pd_outliers
C1orf162	TH34_1379_S01	v8	lowstringency_pd_outliers
C21orf59	TH34_1379_S01	v8	lowstringency_pd_outliers
C2orf72	TH34_1379_S01	v8	lowstringency_pd_outliers
C4BPA	TH34_1379_S01	v8	lowstringency_pd_outliers
C4BPB	TH34_1379_S01	v8	lowstringency_pd_outliers
C5	TH34_1379_S01	v8	lowstringency_pd_outliers
C7orf49	TH34_1379_S01	v8	lowstringency_pd_outliers
CA4	TH34_1379_S01	v8	lowstringency_pd_outliers
CALU	TH34_1379_S01	v8	lowstringency_pd_outliers
CAPN15	TH34_1379_S01	v8	lowstringency_pd_outliers
CAV1	TH34_1379_S01	v8	lowstringency_pd_outliers
CCAR1	TH34_1379_S01	v8	lowstringency_pd_outliers
CCAR2	TH34_1379_S01	v8	lowstringency_pd_outliers
CCDC130	TH34_1379_S01	v8	lowstringency_pd_outliers
CCDC59	TH34_1379_S01	v8	lowstringency_pd_outliers
CCL18	TH34_1379_S01	v8	lowstringency_pd_outliers
CCL25	TH34_1379_S01	v8	lowstringency_pd_outliers
CCND2	TH34_1379_S01	v8	lowstringency_pd_outliers
CCNL1	TH34_1379_S01	v8	lowstringency_pd_outliers
CCT3	TH34_1379_S01	v8	lowstringency_pd_outliers
CCT8	TH34_1379_S01	v8	lowstringency_pd_outliers
CD163	TH34_1379_S01	v8	lowstringency_pd_outliers
CD52	TH34_1379_S01	v8	lowstringency_pd_outliers
CD68	TH34_1379_S01	v8	lowstringency_pd_outliers
CDC123	TH34_1379_S01	v8	lowstringency_pd_outliers
CDC42SE1	TH34_1379_S01	v8	lowstringency_pd_outliers
CDK10	TH34_1379_S01	v8	lowstringency_pd_outliers
CDK2	TH34_1379_S01	v8	lowstringency_pd_outliers
CDK4	TH34_1379_S01	v8	lowstringency_pd_outliers
CEACAM6	TH34_1379_S01	v8	lowstringency_pd_outliers
CENPT	TH34_1379_S01	v8	lowstringency_pd_outliers
CENPV	TH34_1379_S01	v8	lowstringency_pd_outliers
CERS2	TH34_1379_S01	v8	lowstringency_pd_outliers
CFD	TH34_1379_S01	v8	lowstringency_pd_outliers
CHI3L1	TH34_1379_S01	v8	lowstringency_pd_outliers
CKAP4	TH34_1379_S01	v8	lowstringency_pd_outliers
CLASRP	TH34_1379_S01	v8	lowstringency_pd_outliers
CLDN18	TH34_1379_S01	v8	lowstringency_pd_outliers
CLK2	TH34_1379_S01	v8	lowstringency_pd_outliers
CLK3	TH34_1379_S01	v8	lowstringency_pd_outliers
COL27A1	TH34_1379_S01	v8	lowstringency_pd_outliers
COL2A1	TH34_1379_S01	v8	lowstringency_pd_outliers
COL9A3	TH34_1379_S01	v8	lowstringency_pd_outliers
COLEC11	TH34_1379_S01	v8	lowstringency_pd_outliers
COLGALT1	TH34_1379_S01	v8	lowstringency_pd_outliers
COPS7B	TH34_1379_S01	v8	lowstringency_pd_outliers
CPA4	TH34_1379_S01	v8	lowstringency_pd_outliers
CPSF3L	TH34_1379_S01	v8	lowstringency_pd_outliers
CPSF4	TH34_1379_S01	v8	lowstringency_pd_outliers
CRELD1	TH34_1379_S01	v8	lowstringency_pd_outliers
CRLS1	TH34_1379_S01	v8	lowstringency_pd_outliers
CS	TH34_1379_S01	v8	lowstringency_pd_outliers
CSF3R	TH34_1379_S01	v8	lowstringency_pd_outliers
CSNK1E	TH34_1379_S01	v8	lowstringency_pd_outliers
CST4	TH34_1379_S01	v8	lowstringency_pd_outliers
CTBP2	TH34_1379_S01	v8	lowstringency_pd_outliers
CTDSP2	TH34_1379_S01	v8	lowstringency_pd_outliers
CTNNB1	TH34_1379_S01	v8	lowstringency_pd_outliers
CTSC	TH34_1379_S01	v8	lowstringency_pd_outliers
CTSL	TH34_1379_S01	v8	lowstringency_pd_outliers
CTSZ	TH34_1379_S01	v8	lowstringency_pd_outliers
CX3CL1	TH34_1379_S01	v8	lowstringency_pd_outliers
CXCL17	TH34_1379_S01	v8	lowstringency_pd_outliers
CYP4B1	TH34_1379_S01	v8	lowstringency_pd_outliers
CYP4F34P	TH34_1379_S01	v8	lowstringency_pd_outliers
DAP3	TH34_1379_S01	v8	lowstringency_pd_outliers
DAZAP1	TH34_1379_S01	v8	lowstringency_pd_outliers
DDX17	TH34_1379_S01	v8	lowstringency_pd_outliers
DDX23	TH34_1379_S01	v8	lowstringency_pd_outliers
DDX42	TH34_1379_S01	v8	lowstringency_pd_outliers
DDX47	TH34_1379_S01	v8	lowstringency_pd_outliers
DEDD	TH34_1379_S01	v8	lowstringency_pd_outliers
DENND4B	TH34_1379_S01	v8	lowstringency_pd_outliers
DENR	TH34_1379_S01	v8	lowstringency_pd_outliers
DGKD	TH34_1379_S01	v8	lowstringency_pd_outliers
DHX38	TH34_1379_S01	v8	lowstringency_pd_outliers
DKC1	TH34_1379_S01	v8	lowstringency_pd_outliers
DLG5	TH34_1379_S01	v8	lowstringency_pd_outliers
DLK1	TH34_1379_S01	v8	lowstringency_pd_outliers
DMBT1	TH34_1379_S01	v8	lowstringency_pd_outliers
DMPK	TH34_1379_S01	v8	lowstringency_pd_outliers
DMTF1	TH34_1379_S01	v8	lowstringency_pd_outliers
DNAJB6	TH34_1379_S01	v8	lowstringency_pd_outliers
DPEP1	TH34_1379_S01	v8	lowstringency_pd_outliers
DRAM1	TH34_1379_S01	v8	lowstringency_pd_outliers
DUSP16	TH34_1379_S01	v8	lowstringency_pd_outliers
DUSP9	TH34_1379_S01	v8	lowstringency_pd_outliers
E2F1	TH34_1379_S01	v8	lowstringency_pd_outliers
E2F4	TH34_1379_S01	v8	lowstringency_pd_outliers
EFNA4	TH34_1379_S01	v8	lowstringency_pd_outliers
EIF3B	TH34_1379_S01	v8	lowstringency_pd_outliers
EIF3H	TH34_1379_S01	v8	lowstringency_pd_outliers
EIF4EBP2	TH34_1379_S01	v8	lowstringency_pd_outliers
ENC1	TH34_1379_S01	v8	lowstringency_pd_outliers
ENO2	TH34_1379_S01	v8	lowstringency_pd_outliers
EPHX2	TH34_1379_S01	v8	lowstringency_pd_outliers
ERVH48-1	TH34_1379_S01	v8	lowstringency_pd_outliers
ETV5	TH34_1379_S01	v8	lowstringency_pd_outliers
EWSR1	TH34_1379_S01	v8	lowstringency_pd_outliers
F2	TH34_1379_S01	v8	lowstringency_pd_outliers
F5	TH34_1379_S01	v8	lowstringency_pd_outliers
FABP1	TH34_1379_S01	v8	lowstringency_pd_outliers
FABP4	TH34_1379_S01	v8	lowstringency_pd_outliers
FABP5	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM160B2	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM171A1	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM178A	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM189B	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM192A	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM193B	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM210B	TH34_1379_S01	v8	lowstringency_pd_outliers
FAM60A	TH34_1379_S01	v8	lowstringency_pd_outliers
FAT1	TH34_1379_S01	v8	lowstringency_pd_outliers
FBRS	TH34_1379_S01	v8	lowstringency_pd_outliers
FBXO31	TH34_1379_S01	v8	lowstringency_pd_outliers
FCGR2A	TH34_1379_S01	v8	lowstringency_pd_outliers
FGFR1	TH34_1379_S01	v8	lowstringency_pd_outliers
FGFR4	TH34_1379_S01	v8	lowstringency_pd_outliers
FGG	TH34_1379_S01	v8	lowstringency_pd_outliers
FKBP10	TH34_1379_S01	v8	lowstringency_pd_outliers
FMOD	TH34_1379_S01	v8	lowstringency_pd_outliers
FNBP4	TH34_1379_S01	v8	lowstringency_pd_outliers
FOLR1	TH34_1379_S01	v8	lowstringency_pd_outliers
FSCN1	TH34_1379_S01	v8	lowstringency_pd_outliers
FUBP3	TH34_1379_S01	v8	lowstringency_pd_outliers
FUS	TH34_1379_S01	v8	lowstringency_pd_outliers
FXYD3	TH34_1379_S01	v8	lowstringency_pd_outliers
GALNT2	TH34_1379_S01	v8	lowstringency_pd_outliers
GALT	TH34_1379_S01	v8	lowstringency_pd_outliers
GATM	TH34_1379_S01	v8	lowstringency_pd_outliers
GBA2	TH34_1379_S01	v8	lowstringency_pd_outliers
GCN1L1	TH34_1379_S01	v8	lowstringency_pd_outliers
GET4	TH34_1379_S01	v8	lowstringency_pd_outliers
GGA1	TH34_1379_S01	v8	lowstringency_pd_outliers
GGA2	TH34_1379_S01	v8	lowstringency_pd_outliers
GLMP	TH34_1379_S01	v8	lowstringency_pd_outliers
GLT8D1	TH34_1379_S01	v8	lowstringency_pd_outliers
GLUD1	TH34_1379_S01	v8	lowstringency_pd_outliers
GOLGA2	TH34_1379_S01	v8	lowstringency_pd_outliers
GORASP1	TH34_1379_S01	v8	lowstringency_pd_outliers
GPC3	TH34_1379_S01	v8	lowstringency_pd_outliers
GPR89A	TH34_1379_S01	v8	lowstringency_pd_outliers
GPRC5A	TH34_1379_S01	v8	lowstringency_pd_outliers
GSS	TH34_1379_S01	v8	lowstringency_pd_outliers
GTF2IP1	TH34_1379_S01	v8	lowstringency_pd_outliers
GTF2IP4	TH34_1379_S01	v8	lowstringency_pd_outliers
GTF3C2	TH34_1379_S01	v8	lowstringency_pd_outliers
GTF3C5	TH34_1379_S01	v8	lowstringency_pd_outliers
H2AFY2	TH34_1379_S01	v8	lowstringency_pd_outliers
HABP4	TH34_1379_S01	v8	lowstringency_pd_outliers
HBA1	TH34_1379_S01	v8	lowstringency_pd_outliers
HBA2	TH34_1379_S01	v8	lowstringency_pd_outliers
HBB	TH34_1379_S01	v8	lowstringency_pd_outliers
HBG2	TH34_1379_S01	v8	lowstringency_pd_outliers
HMGCR	TH34_1379_S01	v8	lowstringency_pd_outliers
HMOX1	TH34_1379_S01	v8	lowstringency_pd_outliers
HNRNPA1	TH34_1379_S01	v8	lowstringency_pd_outliers
HNRNPDL	TH34_1379_S01	v8	lowstringency_pd_outliers
HNRNPH1	TH34_1379_S01	v8	lowstringency_pd_outliers
HNRNPH3	TH34_1379_S01	v8	lowstringency_pd_outliers
HOPX	TH34_1379_S01	v8	lowstringency_pd_outliers
HS3ST4	TH34_1379_S01	v8	lowstringency_pd_outliers
HSDL1	TH34_1379_S01	v8	lowstringency_pd_outliers
HSP90B1	TH34_1379_S01	v8	lowstringency_pd_outliers
HSPD1	TH34_1379_S01	v8	lowstringency_pd_outliers
HSPE1	TH34_1379_S01	v8	lowstringency_pd_outliers
HSPH1	TH34_1379_S01	v8	lowstringency_pd_outliers
HYAL2	TH34_1379_S01	v8	lowstringency_pd_outliers
ID2	TH34_1379_S01	v8	lowstringency_pd_outliers
ID3	TH34_1379_S01	v8	lowstringency_pd_outliers
IDH3B	TH34_1379_S01	v8	lowstringency_pd_outliers
IGF2	TH34_1379_S01	v8	lowstringency_pd_outliers
IGF2R	TH34_1379_S01	v8	lowstringency_pd_outliers
IKBKAP	TH34_1379_S01	v8	lowstringency_pd_outliers
ILF3	TH34_1379_S01	v8	lowstringency_pd_outliers
IQGAP1	TH34_1379_S01	v8	lowstringency_pd_outliers
IRX3	TH34_1379_S01	v8	lowstringency_pd_outliers
IST1	TH34_1379_S01	v8	lowstringency_pd_outliers
ITIH2	TH34_1379_S01	v8	lowstringency_pd_outliers
ITIH5	TH34_1379_S01	v8	lowstringency_pd_outliers
IVNS1ABP	TH34_1379_S01	v8	lowstringency_pd_outliers
KANK1	TH34_1379_S01	v8	lowstringency_pd_outliers
KAT8	TH34_1379_S01	v8	lowstringency_pd_outliers
KCNJ5	TH34_1379_S01	v8	lowstringency_pd_outliers
KDM2B	TH34_1379_S01	v8	lowstringency_pd_outliers
KHDRBS3	TH34_1379_S01	v8	lowstringency_pd_outliers
KHSRP	TH34_1379_S01	v8	lowstringency_pd_outliers
KIAA0907	TH34_1379_S01	v8	lowstringency_pd_outliers
KIFC3	TH34_1379_S01	v8	lowstringency_pd_outliers
KIZ	TH34_1379_S01	v8	lowstringency_pd_outliers
KLC1	TH34_1379_S01	v8	lowstringency_pd_outliers
KMT2D	TH34_1379_S01	v8	lowstringency_pd_outliers
KNTC1	TH34_1379_S01	v8	lowstringency_pd_outliers
LAIR1	TH34_1379_S01	v8	lowstringency_pd_outliers
LAMA5	TH34_1379_S01	v8	lowstringency_pd_outliers
LAMB1	TH34_1379_S01	v8	lowstringency_pd_outliers
LAMP3	TH34_1379_S01	v8	lowstringency_pd_outliers
LDB1	TH34_1379_S01	v8	lowstringency_pd_outliers
LEF1	TH34_1379_S01	v8	lowstringency_pd_outliers
LENG8	TH34_1379_S01	v8	lowstringency_pd_outliers
LGALS8	TH34_1379_S01	v8	lowstringency_pd_outliers
LINC00969	TH34_1379_S01	v8	lowstringency_pd_outliers
LINC01002	TH34_1379_S01	v8	lowstringency_pd_outliers
LINC01089	TH34_1379_S01	v8	lowstringency_pd_outliers
LIPA	TH34_1379_S01	v8	lowstringency_pd_outliers
LMBR1L	TH34_1379_S01	v8	lowstringency_pd_outliers
LONP1	TH34_1379_S01	v8	lowstringency_pd_outliers
LPCAT1	TH34_1379_S01	v8	lowstringency_pd_outliers
LTA4H	TH34_1379_S01	v8	lowstringency_pd_outliers
LUC7L	TH34_1379_S01	v8	lowstringency_pd_outliers
LUC7L3	TH34_1379_S01	v8	lowstringency_pd_outliers
LYPLAL1	TH34_1379_S01	v8	lowstringency_pd_outliers
LZTR1	TH34_1379_S01	v8	lowstringency_pd_outliers
LZTS2	TH34_1379_S01	v8	lowstringency_pd_outliers
