sample_id	tertiary_path	gene	is_druggable
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CIC	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ANKRD10	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	EOGT	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SFTPB	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SFTPC	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	TTC21B	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CDKN1B	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	PCSK1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AHI1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	PLEKHH2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	MOXD1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CTD-2270P14.1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	GREM1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADAM33	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	TNRC6A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RP11-156P1.3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ZNF300P1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DUSP22	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARL17A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	PAXBP1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RSAD1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	EPCAM	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SNHG14	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	KANSL1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ELF2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	KIAA0907	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SLC6A15	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	PPFIA1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	TBKBP1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DYNLL2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	FTSJ3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BRPF3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	GOLGA8N	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SFTPA2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	WSB1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	EFS	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SFTPA1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	HHIP-AS1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RERGL	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DYNC2LI1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DMTF1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	LUC7L3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CH17-232I21.1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	LTBP4	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ZBED5	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SCN1A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	Y_RNA	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	STAG3L3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DAAM2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AL132780.1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BZRAP1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	GREB1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	STAG3L1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	TLK2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	STAG3L2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	HIST1H2BG	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RP11-575L7.8	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BTG3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RNA5SP187	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AHNAK2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	NAPSA	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ZBTB43	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CD46	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RERG	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SLPI	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	EXOC6B	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SNRPGP4	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	USPL1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	PTPRR	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	MIR124-2HG	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ACAD9	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DDX42	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	FPGS	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	IGLV3-25	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RBBP6	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	MAPK13	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	PLEKHA7	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	RHBDD3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	STON1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	LRCH3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CDK9	TRUE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	TCTEX1D1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BCL6	TRUE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	SCN3A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	TMEM164	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	DUOXA2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MAN2B1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PARL	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CD37	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LAPTM5	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	APOC4-APOC2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	IL24	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	APOC1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MS4A7	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PLIN2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MSR1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TYROBP	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PPT1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MPP1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GNG10	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RNPEPL1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	P3H1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GPR108	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LIPA	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CTSL	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RNASE6	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CTSA	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CTSB	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FPR3	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CDH24	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	IFI30	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CTSZ	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CSF3R	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SLC15A3	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MS4A4A	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NPL	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LST1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PLD3	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GM2A	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TRAPPC5	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ARFRP1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-671J11.5	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	IL10RA	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SLC7A7	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	DUOX2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GLUL	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LAIR1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	HCST	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AP2S1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LILRB4	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	UACA	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RNF130	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NPC2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CEACAM6	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FAM118A	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MIER2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GRN	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	BLVRB	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RHOG	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FTL	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ITGAX	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PLA2G15	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LGMN	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MGAT1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PSAP	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TNFAIP2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GPX1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NRD1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CD14	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RNASE1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TCIRG1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ACP5	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CD53	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FABP4	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ARRB2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TREM2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ATP5E	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FCER1G	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SPI1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CYP1B1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CEACAM21	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GMFG	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CTC-575D19.1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CSF1R	TRUE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	GPNMB	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FANCA	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SIPA1	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	C2	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AC005943.6	FALSE
TH34_1162_S01	/private/groups/treehouse/archive/downstream/TH34_1162_S01/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CECR1	FALSE
