sample_id	tertiary_path	Gene	is_druggable
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AC006262.5	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AC055736.1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AC093818.1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ADAM19	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ADRA1B	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AGER	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	AMH	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ANKRD1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	APBB2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ATP1B3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	BANCR	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	C21orf91	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	C8orf58	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CDC14A	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CHKB-CPT1B	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CLEC2L	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CMKLR1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	CSNK2B-LY6G5B-1181	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	DESI2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	DKFZp434J0226	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	DLGAP1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ENO3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	EPHA7	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FAM159B	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FBXO32	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FBXW7	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FCN3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	FNTB	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	HSPA2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	HSPG2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	IGF1	TRUE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	IGFL2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	IGFL3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ITGA6	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	KANK4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	KRT4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	KRT6A	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	L1TD1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LBX1-AS1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LEFTY1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LENG8	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LINC00052	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	LTF	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MACF1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MAML3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MARCH9	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MAX	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MDM1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MEOX2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	METTL22	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MFAP5	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MIAT	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MIAT_exon5_3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MPP3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MTATP6P1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	MUC16	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NAPSA	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NCCRP1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NHSL2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NPIPB3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NPIPB4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NPIPB5	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NTRK3	TRUE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	NUAK1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PCDH19	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PCGF5	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PDE11A	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PGC	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	PODXL	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RAB15	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RGS11	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RIMKLB	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RNF19A	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-1212A22.4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-159D12.5	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-166B2.1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-231C14.4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-337N6.1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-394O4.5	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-478C6.4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-677O4.6	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP11-81H14.2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RP5-857K21.11	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	RTTN	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SCGB1A1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SCGB3A1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SCGB3A2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SFTA2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SFTPA1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SFTPA2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SFTPB	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SFTPC	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SFTPD	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SOCS6	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SOX17	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	SPTBN4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TARBP1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TENM2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TLR8-AS1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TMSB4XP4	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	TNNI3	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	USP1	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	WSCD2	FALSE
TH34_1149_S02	/private/groups/treehouse/archive/downstream/TH34_1149_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v7	ZDHHC19	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ABCA5	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ABHD6	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ACIN1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ACTN2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADAM33	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADAMTS10	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADGRG2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ADRA1D	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AHI1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AHSA2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AK3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AL442127.1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AMER2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	AP4B1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARHGAP17	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARL17A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARPP21	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARTN	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ARX	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ASXL1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	ATAT1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BCL11B	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BMI1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BRD8	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BRPF3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	BTAF1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	C1QL2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	C3orf17	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CACNA2D1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CACNB2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CALCA	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CALCB	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CAMK1G	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CAPRIN1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CBFA2T2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CCDC14	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CCDC171	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CCDC90B	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CCER2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CD99	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CD99P1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CDC37L1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CDC40	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CDK13	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CEP57	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CEP95	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CES4A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CHD3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CHD9	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CHN2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CIC	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CLASP2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CLEC11A	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CLVS2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CNTFR	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CPEB2	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CPNE7	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CRHR1-IT1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CSAD	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CTA-228A9.3	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CTD-2270P14.1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CYP26B1	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	CYP4F22	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	D2HGDH	FALSE
TH34_1150_S02	/private/groups/treehouse/archive/downstream/TH34_1150_S02/tertiary/treehouse-care-0.17.1.0-8107fe7/compendium-v8	DAAM2	FALSE
